,Rainfall,Temperature,Humidity,WindSpeed
1995-11-29,0.0,22.79,71.2,0.86
1995-11-30,0.0,22.42,67.78,1.01
1995-12-01,0.0,21.73,66.29,2.01
1995-12-02,0.0,21.2,66.26,2.17
1995-12-03,0.0,21.06,67.05,2.26
1995-12-04,0.0,21.22,67.58,2.61
1995-12-05,4.58,22.03,68.74,2.47
1995-12-06,0.0,21.84,69.37,2.34
1995-12-07,0.0,21.14,68.6,2.9
1995-12-08,0.0,20.71,66.72,3.06
1995-12-09,0.0,19.22,59.52,2.66
1995-12-10,0.0,20.05,63.35,2.2
1995-12-11,0.0,21.47,67.25,3.06
1995-12-12,0.0,20.38,58.99,3.33
1995-12-13,0.0,20.1,62.28,2.95
1995-12-14,0.0,20.56,59.28,2.66
1995-12-15,0.0,20.82,56.42,2.61
1995-12-16,0.0,20.47,58.32,3.2
1995-12-17,0.0,20.53,57.4,3.21
1995-12-18,0.0,20.7,56.92,3.12
1995-12-19,0.0,20.95,58.16,3.63
1995-12-20,0.0,21.12,58.08,3.43
1995-12-21,0.0,20.67,56.29,3.45
1995-12-22,0.0,20.75,55.14,3.2
1995-12-23,0.0,20.96,52.98,2.68
1995-12-24,0.0,21.08,56.15,1.75
1995-12-25,0.0,21.55,56.12,1.51
1995-12-26,0.0,21.48,55.39,3.17
1995-12-27,0.0,20.92,53.12,3.36
1995-12-28,0.0,20.91,55.39,3.3
1995-12-29,0.0,21.26,58.11,3.29
1995-12-30,0.0,21.41,57.0,2.27
1995-12-31,0.0,21.23,56.28,1.8
1996-01-01,0.0,21.88,56.75,1.79
1996-01-02,0.0,22.1,53.52,2.18
1996-01-03,0.0,22.52,54.86,2.3
1996-01-04,0.0,22.81,53.63,2.55
1996-01-05,0.0,22.66,51.74,2.37
1996-01-06,0.0,22.43,49.15,2.59
1996-01-07,0.0,22.27,51.46,2.78
1996-01-08,0.0,21.74,48.73,3.64
1996-01-09,0.0,22.07,51.0,3.37
1996-01-10,0.0,22.48,58.0,2.25
1996-01-11,0.0,22.39,51.49,1.42
1996-01-12,0.0,22.78,46.89,1.41
1996-01-13,0.0,22.84,42.1,2.36
1996-01-14,0.0,22.09,51.64,2.71
1996-01-15,0.0,22.64,69.62,1.32
1996-01-16,0.0,23.12,71.77,1.57
1996-01-17,0.0,24.85,59.15,1.63
1996-01-18,0.0,25.72,50.35,1.14
1996-01-19,0.0,24.79,46.95,1.05
1996-01-20,0.0,23.87,49.3,0.96
1996-01-21,0.0,23.91,43.48,1.51
1996-01-22,0.0,22.76,42.81,2.76
1996-01-23,0.0,22.75,44.37,3.25
1996-01-24,0.0,22.37,42.0,3.31
1996-01-25,0.0,22.06,39.63,3.03
1996-01-26,0.0,22.39,32.68,2.92
1996-01-27,0.0,22.71,33.04,3.88
1996-01-28,0.0,23.01,39.57,3.85
1996-01-29,0.0,23.07,44.24,4.13
1996-01-30,0.0,22.87,39.1,3.56
1996-01-31,0.0,22.91,36.22,3.16
1996-02-01,8.37,23.29,46.32,2.62
1996-02-02,0.0,22.97,42.91,3.36
1996-02-03,0.0,22.65,36.48,3.83
1996-02-04,0.0,21.67,28.37,3.72
1996-02-05,0.0,22.51,33.93,3.47
1996-02-06,0.0,23.26,41.13,3.14
1996-02-07,0.0,23.42,40.63,3.02
1996-02-08,0.0,23.11,42.46,2.07
1996-02-09,0.0,23.04,52.94,2.03
1996-02-10,0.0,23.46,55.9,1.26
1996-02-11,0.0,24.8,45.49,1.31
1996-02-12,0.0,25.52,47.46,2.64
1996-02-13,0.03,25.1,47.29,2.16
1996-02-14,0.14,25.4,49.89,1.64
1996-02-15,0.02,25.77,57.66,0.88
1996-02-16,0.0,26.91,40.78,3.53
1996-02-17,0.0,25.43,38.96,3.93
1996-02-18,0.0,25.55,37.1,4.2
1996-02-19,0.0,24.89,30.36,3.62
1996-02-20,0.0,25.77,28.63,1.64
1996-02-21,0.0,25.61,52.46,2.78
1996-02-22,0.0,25.72,53.92,1.89
1996-02-23,0.0,26.27,46.35,0.87
1996-02-24,0.0,27.25,43.42,1.95
1996-02-25,0.0,26.57,50.84,1.44
1996-02-26,0.0,25.91,45.27,1.36
1996-02-27,0.0,26.84,40.93,1.46
1996-02-28,0.0,26.9,31.67,2.98
1996-02-29,0.0,26.71,23.04,3.48
1996-03-01,0.0,26.69,24.35,3.5
1996-03-02,0.0,27.16,26.59,3.09
1996-03-03,0.0,26.33,23.16,2.76
1996-03-04,0.0,25.48,23.44,2.53
1996-03-05,0.0,26.41,26.32,2.26
1996-03-06,0.0,26.85,25.41,2.13
1996-03-07,0.0,26.99,24.8,1.99
1996-03-08,0.0,26.96,25.8,2.59
1996-03-09,0.0,27.53,27.08,2.33
1996-03-10,0.0,27.63,22.57,3.41
1996-03-11,0.0,27.4,26.16,2.79
1996-03-12,0.0,27.95,26.63,3.12
1996-03-13,0.0,28.62,22.9,3.17
1996-03-14,0.0,28.99,26.16,2.13
1996-03-15,0.0,28.4,39.01,2.18
1996-03-16,0.0,28.54,48.36,1.6
1996-03-17,0.0,28.21,55.14,2.63
1996-03-18,0.0,29.11,50.83,2.19
1996-03-19,0.0,28.68,48.2,2.34
1996-03-20,0.0,29.77,47.75,1.79
1996-03-21,0.0,30.16,47.2,2.12
1996-03-22,0.0,30.73,37.68,1.67
1996-03-23,0.0,30.37,18.91,3.79
1996-03-24,0.0,30.42,25.66,2.22
1996-03-25,0.0,30.58,44.55,1.64
1996-03-26,0.0,30.39,51.03,2.86
1996-03-27,0.0,30.36,48.07,3.05
1996-03-28,0.0,30.23,46.06,2.52
1996-03-29,0.01,30.32,51.45,2.38
1996-03-30,0.0,29.76,53.62,3.5
1996-03-31,0.0,29.51,46.71,2.99
1996-04-01,0.0,29.96,44.05,2.6
1996-04-02,0.0,30.58,40.72,1.95
1996-04-03,0.0,30.65,43.94,2.11
1996-04-04,0.0,30.57,40.78,1.5
1996-04-05,0.0,30.13,38.69,1.76
1996-04-06,0.0,29.62,30.73,2.38
1996-04-07,0.0,29.06,32.71,2.38
1996-04-08,0.13,30.04,36.88,1.84
1996-04-09,1.92,29.6,53.25,3.31
1996-04-10,1.69,29.41,51.71,3.31
1996-04-11,0.07,30.1,44.88,2.11
1996-04-12,10.58,30.66,43.29,1.12
1996-04-13,7.92,28.07,62.39,1.1
1996-04-14,4.77,27.62,64.5,0.97
1996-04-15,1.69,27.36,64.46,1.55
1996-04-16,0.73,27.58,63.22,2.93
1996-04-17,0.3,28.04,59.25,2.07
1996-04-18,0.02,27.94,58.8,1.92
1996-04-19,0.0,27.44,58.73,1.95
1996-04-20,0.0,29.22,51.13,2.3
1996-04-21,0.0,29.57,49.07,2.78
1996-04-22,0.01,30.17,43.23,2.18
1996-04-23,0.01,30.71,46.81,1.63
1996-04-24,2.22,30.38,50.34,2.62
1996-04-25,0.53,30.47,44.75,2.29
1996-04-26,0.01,30.22,48.15,3.09
1996-04-27,0.0,30.08,51.04,3.45
1996-04-28,0.0,30.7,50.7,3.4
1996-04-29,0.0,30.05,52.93,3.92
1996-04-30,0.0,30.3,56.86,4.06
1996-05-01,0.03,30.07,54.42,4.25
1996-05-02,0.0,30.64,49.03,3.45
1996-05-03,0.0,31.6,41.21,3.04
1996-05-04,0.0,32.77,27.66,3.34
1996-05-05,0.0,30.85,45.79,3.58
1996-05-06,0.0,30.03,49.57,4.15
1996-05-07,0.0,29.52,49.89,4.09
1996-05-08,0.0,28.57,52.81,4.57
1996-05-09,0.0,28.85,53.09,4.64
1996-05-10,0.0,29.18,52.99,4.12
1996-05-11,0.0,30.15,47.98,3.33
1996-05-12,0.0,30.61,43.3,3.32
1996-05-13,0.0,30.05,46.3,4.21
1996-05-14,0.0,29.57,44.12,4.35
1996-05-15,0.0,29.39,44.62,3.6
1996-05-16,0.0,30.44,45.26,2.31
1996-05-17,0.0,31.31,45.71,3.44
1996-05-18,0.04,30.78,47.44,4.16
1996-05-19,0.01,30.07,51.18,4.01
1996-05-20,0.09,30.9,44.69,3.3
1996-05-21,0.03,30.82,43.26,2.99
1996-05-22,0.0,30.7,50.49,3.51
1996-05-23,0.94,30.01,56.78,2.93
1996-05-24,3.05,28.4,62.33,4.19
1996-05-25,7.73,29.84,58.74,2.37
1996-05-26,7.79,27.22,74.74,2.96
1996-05-27,3.94,26.37,77.05,2.91
1996-05-28,1.0,26.18,76.02,3.15
1996-05-29,0.0,27.57,67.69,3.38
1996-05-30,0.14,28.17,65.05,2.61
1996-05-31,1.34,28.92,64.43,1.92
1996-06-01,1.4,28.28,67.37,3.24
1996-06-02,13.14,26.03,79.33,2.33
1996-06-03,2.66,24.96,82.51,2.53
1996-06-04,1.27,26.72,72.59,3.46
1996-06-05,21.97,26.22,77.0,2.83
1996-06-06,16.15,25.47,79.65,2.51
1996-06-07,43.58,25.09,85.84,2.16
1996-06-08,13.15,24.76,87.6,3.11
1996-06-09,34.16,25.22,83.47,1.72
1996-06-10,17.44,25.7,82.5,1.62
1996-06-11,12.6,24.85,84.1,3.56
1996-06-12,8.71,24.88,85.26,3.34
1996-06-13,13.6,25.12,87.4,2.9
1996-06-14,59.67,23.71,90.71,6.74
1996-06-15,45.72,23.69,91.53,6.77
1996-06-16,29.32,23.98,91.32,6.27
1996-06-17,16.42,24.37,89.05,7.24
1996-06-18,34.96,24.57,87.27,8.05
1996-06-19,47.79,24.09,91.1,6.79
1996-06-20,24.58,23.75,87.47,5.02
1996-06-21,10.26,23.39,87.47,4.46
1996-06-22,4.22,23.54,88.16,4.27
1996-06-23,4.45,23.71,86.41,4.17
1996-06-24,2.39,23.76,86.91,4.33
1996-06-25,0.9,23.49,86.25,3.79
1996-06-26,0.19,23.5,85.17,3.62
1996-06-27,0.0,23.5,85.31,3.32
1996-06-28,0.0,23.73,84.08,3.49
1996-06-29,0.0,23.46,85.36,4.29
1996-06-30,0.0,23.79,83.55,4.27
1996-07-01,0.02,23.07,86.28,3.69
1996-07-02,0.02,23.55,83.22,3.4
1996-07-03,0.02,23.2,84.19,3.06
1996-07-04,0.44,23.78,85.98,3.06
1996-07-05,3.63,23.84,87.07,3.33
1996-07-06,0.84,23.57,87.07,3.48
1996-07-07,0.64,23.54,85.84,3.06
1996-07-08,24.41,23.19,88.01,2.61
1996-07-09,6.67,23.58,89.95,2.52
1996-07-10,12.1,23.25,90.54,2.6
1996-07-11,8.06,22.88,89.32,3.93
1996-07-12,17.33,22.47,89.56,4.43
1996-07-13,9.84,22.99,87.13,5.04
1996-07-14,12.81,23.02,88.52,4.86
1996-07-15,19.66,23.2,88.7,6.22
1996-07-16,15.85,23.32,88.61,6.27
1996-07-17,19.37,23.49,88.64,6.21
1996-07-18,20.79,22.55,91.27,5.68
1996-07-19,18.98,23.59,88.89,5.82
1996-07-20,21.27,23.34,89.87,6.04
1996-07-21,13.46,22.93,90.35,5.55
1996-07-22,12.72,23.35,89.83,5.67
1996-07-23,16.94,23.42,88.14,6.53
1996-07-24,10.04,23.66,86.75,6.58
1996-07-25,10.75,23.52,88.08,6.18
1996-07-26,4.56,23.53,87.23,6.32
1996-07-27,7.52,23.6,86.96,6.02
1996-07-28,8.49,23.63,86.52,5.63
1996-07-29,5.56,23.47,85.91,5.54
1996-07-30,7.79,22.93,86.25,5.82
1996-07-31,7.93,22.64,86.08,5.96
1996-08-01,3.85,22.56,88.05,5.88
1996-08-02,6.25,22.4,88.53,5.66
1996-08-03,4.73,23.33,86.29,5.73
1996-08-04,4.51,23.45,86.29,4.87
1996-08-05,3.92,22.94,85.94,5.24
1996-08-06,7.1,23.0,87.19,4.61
1996-08-07,10.42,22.8,88.78,4.75
1996-08-08,6.54,23.33,86.95,4.96
1996-08-09,2.18,23.17,85.28,5.46
1996-08-10,2.84,22.48,88.6,4.58
1996-08-11,4.89,23.55,85.24,4.22
1996-08-12,6.64,23.34,86.44,4.31
1996-08-13,21.31,22.65,89.05,4.31
1996-08-14,13.74,22.97,88.24,4.08
1996-08-15,3.38,22.78,88.67,3.72
1996-08-16,2.47,22.86,88.4,3.53
1996-08-17,2.4,23.25,87.58,3.04
1996-08-18,20.82,22.9,89.24,2.72
1996-08-19,6.76,22.88,88.4,2.64
1996-08-20,2.83,22.96,87.59,2.79
1996-08-21,0.33,22.97,87.49,3.02
1996-08-22,3.57,22.76,88.95,2.33
1996-08-23,4.38,23.22,88.78,2.32
1996-08-24,42.58,23.16,88.56,2.79
1996-08-25,22.81,21.49,91.73,3.92
1996-08-26,21.05,22.35,90.99,3.92
1996-08-27,15.63,22.13,90.28,4.43
1996-08-28,5.72,22.78,88.8,4.78
1996-08-29,9.51,22.39,88.72,4.49
1996-08-30,2.94,22.52,87.92,3.67
1996-08-31,0.72,22.72,89.14,2.61
1996-09-01,0.14,23.37,88.31,2.67
1996-09-02,19.49,22.76,91.17,2.33
1996-09-03,4.34,22.97,88.02,2.65
1996-09-04,8.48,22.66,90.05,2.28
1996-09-05,59.21,22.35,93.26,2.68
1996-09-06,8.69,22.86,92.0,3.18
1996-09-07,1.5,22.6,88.68,3.42
1996-09-08,0.25,21.79,89.42,2.76
1996-09-09,0.63,22.71,87.61,2.8
1996-09-10,1.71,23.25,88.41,2.52
1996-09-11,0.52,23.81,89.43,3.09
1996-09-12,3.45,23.41,90.62,2.71
1996-09-13,6.81,23.25,89.32,3.29
1996-09-14,4.46,22.61,90.27,3.76
1996-09-15,3.09,22.68,89.99,3.95
1996-09-16,1.95,22.82,89.27,3.81
1996-09-17,3.36,23.04,88.6,3.84
1996-09-18,1.48,23.1,87.56,3.53
1996-09-19,3.5,23.46,87.78,2.91
1996-09-20,4.18,23.66,87.16,2.56
1996-09-21,6.54,23.25,86.25,2.21
1996-09-22,2.11,23.23,85.33,2.27
1996-09-23,0.56,23.93,84.1,1.78
1996-09-24,3.79,22.81,89.95,2.57
1996-09-25,40.93,23.23,87.56,2.43
1996-09-26,11.25,22.19,91.95,2.7
1996-09-27,8.89,23.37,90.39,2.42
1996-09-28,20.07,22.41,91.49,2.35
1996-09-29,12.96,22.47,90.79,2.2
1996-09-30,4.34,22.54,90.92,2.84
1996-10-01,11.73,23.33,88.17,2.58
1996-10-02,41.57,22.13,94.07,4.53
1996-10-03,29.04,22.42,90.43,5.35
1996-10-04,13.77,21.65,90.55,4.08
1996-10-05,1.76,21.64,88.37,2.4
1996-10-06,0.32,22.27,85.9,1.63
1996-10-07,0.0,22.76,85.55,1.04
1996-10-08,0.0,23.7,84.7,0.85
1996-10-09,1.85,23.24,87.99,1.93
1996-10-10,4.58,23.18,88.13,3.04
1996-10-11,0.5,23.6,87.42,2.91
1996-10-12,0.89,23.56,88.16,3.09
1996-10-13,0.04,22.81,91.21,2.56
1996-10-14,0.8,23.11,88.04,2.99
1996-10-15,0.13,23.35,86.57,2.81
1996-10-16,6.63,23.16,88.06,2.21
1996-10-17,0.8,22.57,83.31,2.46
1996-10-18,2.3,21.37,89.23,2.97
1996-10-19,19.78,22.27,94.69,3.71
1996-10-20,44.92,23.29,91.44,3.39
1996-10-21,16.44,23.61,83.19,1.06
1996-10-22,1.92,23.34,88.51,1.72
1996-10-23,1.83,22.84,88.22,2.28
1996-10-24,1.73,22.4,88.87,2.62
1996-10-25,22.72,21.6,89.25,2.19
1996-10-26,5.5,20.34,87.8,2.12
1996-10-27,0.0,21.0,89.39,2.48
1996-10-28,0.0,20.8,86.19,2.27
1996-10-29,0.03,21.45,87.5,2.05
1996-10-30,0.15,21.81,88.85,1.75
1996-10-31,0.01,21.62,79.18,1.4
1996-11-01,0.0,21.65,80.0,1.69
1996-11-02,0.01,22.63,84.91,1.6
1996-11-03,0.0,20.34,72.04,1.88
1996-11-04,0.0,19.42,70.29,1.62
1996-11-05,0.0,19.73,67.91,1.36
1996-11-06,0.0,20.75,71.95,0.74
1996-11-07,0.0,21.87,77.75,1.13
1996-11-08,0.04,22.74,80.19,0.95
1996-11-09,0.58,23.09,83.1,1.41
1996-11-10,0.06,23.74,82.13,0.87
1996-11-11,0.0,23.52,82.88,1.03
1996-11-12,1.0,24.01,80.55,0.71
1996-11-13,0.14,23.47,80.76,1.41
1996-11-14,0.0,23.43,79.1,2.98
1996-11-15,0.33,22.4,78.36,3.3
1996-11-16,0.21,21.47,77.85,2.77
1996-11-17,0.0,21.75,78.44,2.56
1996-11-18,0.0,22.05,77.8,2.99
1996-11-19,0.0,22.36,77.98,2.49
1996-11-20,0.03,22.23,75.36,3.01
1996-11-21,0.01,21.76,76.17,2.78
1996-11-22,0.1,23.05,82.21,3.26
1996-11-23,1.64,22.6,84.64,3.61
1996-11-24,0.75,22.89,81.54,3.15
1996-11-25,0.14,22.66,80.19,2.4
1996-11-26,0.0,21.63,73.65,2.59
1996-11-27,0.0,21.43,69.5,2.7
1996-11-28,0.0,21.06,71.24,2.26
1996-11-29,0.0,20.64,72.1,1.84
1996-11-30,0.0,19.97,63.18,1.94
1996-12-01,0.0,18.8,63.14,1.85
1996-12-02,0.0,18.62,61.89,1.91
1996-12-03,0.0,18.93,61.24,1.86
1996-12-04,0.0,20.24,64.71,1.38
1996-12-05,0.0,20.62,61.64,1.3
1996-12-06,0.0,21.54,73.06,2.27
1996-12-07,0.0,22.57,74.81,3.61
1996-12-08,0.03,22.44,76.03,3.66
1996-12-09,0.0,21.56,66.2,3.1
1996-12-10,0.02,21.24,70.49,3.65
1996-12-11,0.26,21.89,68.41,3.23
1996-12-12,0.01,22.27,66.7,3.54
1996-12-13,0.88,22.54,74.67,3.89
1996-12-14,0.47,22.62,81.87,4.06
1996-12-15,0.36,23.29,79.05,3.53
1996-12-16,2.07,23.3,80.45,4.31
1996-12-17,2.69,23.08,79.08,3.55
1996-12-18,0.59,22.9,72.12,3.53
1996-12-19,0.09,21.52,66.61,3.01
1996-12-20,0.0,19.94,67.45,2.69
1996-12-21,0.0,20.07,66.59,2.67
1996-12-22,0.0,20.31,66.14,2.31
1996-12-23,0.0,21.07,64.86,2.48
1996-12-24,0.0,20.29,62.39,2.55
1996-12-25,0.0,19.34,54.76,2.64
1996-12-26,0.0,19.04,58.72,2.67
1996-12-27,0.0,20.82,71.74,2.52
1996-12-28,0.0,22.02,61.26,3.13
1996-12-29,0.0,20.32,64.59,3.36
1996-12-30,0.0,20.09,65.05,3.32
1996-12-31,0.0,19.67,66.18,3.59
1997-01-01,0.0,19.16,63.18,3.45
1997-01-02,0.0,20.42,60.43,1.93
1997-01-03,0.0,20.78,57.27,1.32
1997-01-04,0.0,20.75,68.37,1.09
1997-01-05,0.0,20.88,63.21,1.03
1997-01-06,0.0,20.22,62.74,3.04
1997-01-07,0.0,19.78,56.14,3.27
1997-01-08,0.0,21.38,65.15,3.62
1997-01-09,0.0,21.9,66.5,3.59
1997-01-10,0.0,22.82,65.81,3.34
1997-01-11,0.0,23.84,65.31,2.64
1997-01-12,0.0,23.29,65.92,2.64
1997-01-13,0.52,23.37,68.17,1.66
1997-01-14,0.92,23.84,65.42,1.14
1997-01-15,0.56,23.23,65.81,0.98
1997-01-16,0.17,23.44,65.21,2.17
1997-01-17,0.02,23.52,64.05,2.94
1997-01-18,1.17,23.29,63.26,2.07
1997-01-19,0.09,22.57,66.01,1.98
1997-01-20,0.0,21.55,68.96,2.56
1997-01-21,0.45,21.4,65.34,1.67
1997-01-22,0.0,20.53,45.55,2.35
1997-01-23,0.0,20.59,43.52,2.48
1997-01-24,0.0,21.12,34.22,2.36
1997-01-25,0.0,22.48,44.32,2.3
1997-01-26,0.0,22.87,49.58,2.16
1997-01-27,0.0,22.95,52.15,2.45
1997-01-28,0.0,22.92,53.82,3.5
1997-01-29,0.0,22.61,50.18,2.89
1997-01-30,0.0,22.26,46.71,1.86
1997-01-31,0.0,21.94,45.79,1.17
1997-02-01,0.0,22.48,56.94,1.48
1997-02-02,0.0,22.73,63.99,1.99
1997-02-03,0.0,22.38,58.43,2.04
1997-02-04,0.0,22.54,52.58,1.3
1997-02-05,0.0,23.45,45.64,1.18
1997-02-06,0.0,24.29,43.93,1.17
1997-02-07,0.0,23.93,40.45,1.69
1997-02-08,0.0,22.75,43.15,2.24
1997-02-09,0.0,22.53,49.6,1.98
1997-02-10,0.0,22.67,56.2,1.52
1997-02-11,0.0,23.56,44.69,2.2
1997-02-12,0.0,23.69,32.58,3.35
1997-02-13,0.0,22.46,30.39,3.12
1997-02-14,0.0,23.35,31.22,2.85
1997-02-15,0.0,23.75,29.8,1.76
1997-02-16,0.0,23.99,30.61,1.29
1997-02-17,0.0,24.33,33.31,1.3
1997-02-18,0.0,23.63,51.43,1.76
1997-02-19,0.0,23.61,54.24,2.15
1997-02-20,0.0,23.09,51.87,1.86
1997-02-21,0.0,23.66,46.12,1.21
1997-02-22,0.0,24.84,40.05,1.12
1997-02-23,0.0,25.44,40.99,1.52
1997-02-24,0.0,26.76,36.25,2.74
1997-02-25,0.0,25.51,34.79,3.42
1997-02-26,0.0,25.56,28.09,2.84
1997-02-27,0.0,26.64,28.07,2.32
1997-02-28,0.0,26.48,26.92,2.75
1997-03-01,0.0,26.49,26.94,2.33
1997-03-02,0.0,26.62,29.37,2.48
1997-03-03,0.0,26.38,26.44,3.15
1997-03-04,0.0,25.86,22.76,3.0
1997-03-05,0.0,25.62,20.52,3.22
1997-03-06,0.0,25.85,21.26,4.01
1997-03-07,0.0,26.09,24.93,3.73
1997-03-08,0.0,26.03,22.32,3.5
1997-03-09,0.0,27.06,23.01,2.68
1997-03-10,0.0,27.84,27.21,2.51
1997-03-11,0.0,28.89,23.6,2.56
1997-03-12,0.0,28.11,46.74,2.02
1997-03-13,0.0,28.66,51.71,2.08
1997-03-14,0.0,29.2,38.72,2.07
1997-03-15,0.0,28.92,49.61,2.11
1997-03-16,0.06,29.8,48.64,1.48
1997-03-17,0.01,30.33,48.46,2.06
1997-03-18,0.07,29.98,53.27,2.59
1997-03-19,3.02,30.15,51.1,2.14
1997-03-20,0.2,29.39,50.51,2.8
1997-03-21,0.05,28.74,48.98,2.59
1997-03-22,0.0,29.05,43.98,2.14
1997-03-23,0.01,29.73,41.41,2.3
1997-03-24,0.02,28.17,44.38,2.4
1997-03-25,0.01,28.09,40.84,1.13
1997-03-26,0.0,28.73,40.73,1.66
1997-03-27,0.0,29.72,45.51,1.79
1997-03-28,0.83,30.11,44.68,1.78
1997-03-29,0.03,31.31,40.6,1.43
1997-03-30,0.14,30.64,43.25,1.69
1997-03-31,0.15,29.77,46.59,2.31
1997-04-01,2.19,28.64,42.85,3.09
1997-04-02,1.08,27.18,52.3,3.06
1997-04-03,0.32,26.99,52.44,2.97
1997-04-04,0.01,27.73,49.47,2.19
1997-04-05,0.04,28.54,45.5,2.22
1997-04-06,1.99,29.38,42.57,1.94
1997-04-07,0.17,29.12,46.1,2.09
1997-04-08,0.0,29.22,45.73,1.84
1997-04-09,0.01,29.22,45.41,2.72
1997-04-10,0.0,28.4,43.75,2.78
1997-04-11,0.0,28.16,40.65,2.65
1997-04-12,0.0,28.16,50.27,3.47
1997-04-13,0.0,28.9,48.68,2.81
1997-04-14,0.0,28.42,50.02,2.95
1997-04-15,0.0,28.42,50.63,2.98
1997-04-16,0.0,28.72,44.67,2.91
1997-04-17,0.02,28.42,49.31,2.24
1997-04-18,0.02,29.74,44.92,1.53
1997-04-19,0.2,30.37,39.76,1.8
1997-04-20,0.62,31.0,38.35,1.22
1997-04-21,0.0,31.82,32.73,1.68
1997-04-22,0.06,30.97,41.04,1.41
1997-04-23,2.17,29.8,40.53,1.97
1997-04-24,0.07,29.12,34.24,1.95
1997-04-25,0.0,30.48,30.28,2.06
1997-04-26,0.0,29.13,54.35,2.38
1997-04-27,0.8,29.55,54.84,2.15
1997-04-28,1.0,29.21,54.45,1.87
1997-04-29,2.61,30.3,43.03,1.96
1997-04-30,1.26,29.95,49.86,2.71
1997-05-01,1.39,28.5,53.79,1.22
1997-05-02,0.14,29.24,51.93,1.27
1997-05-03,2.62,28.54,56.69,1.15
1997-05-04,0.19,29.04,53.02,1.49
1997-05-05,0.07,29.35,44.26,2.5
1997-05-06,0.21,29.16,47.38,1.66
1997-05-07,3.33,29.94,50.24,1.44
1997-05-08,5.03,29.23,58.18,1.72
1997-05-09,1.36,29.42,57.19,1.39
1997-05-10,1.3,29.57,59.23,2.32
1997-05-11,1.28,29.08,60.8,1.95
1997-05-12,0.24,30.2,53.42,2.27
1997-05-13,4.2,28.76,58.8,3.04
1997-05-14,7.54,28.92,58.78,1.96
1997-05-15,1.41,28.43,61.96,2.51
1997-05-16,0.04,26.79,66.86,3.3
1997-05-17,0.05,28.66,60.77,4.08
1997-05-18,0.0,28.57,60.44,5.41
1997-05-19,0.0,27.98,57.87,5.43
1997-05-20,0.0,28.1,57.73,5.11
1997-05-21,0.0,28.42,55.13,4.93
1997-05-22,0.01,28.77,56.61,3.95
1997-05-23,0.09,29.46,56.41,3.91
1997-05-24,0.0,29.62,54.51,4.09
1997-05-25,0.0,30.12,53.75,4.33
1997-05-26,0.0,30.01,52.55,4.16
1997-05-27,0.02,30.0,53.39,4.08
1997-05-28,0.01,28.4,57.81,4.8
1997-05-29,0.0,29.51,55.17,4.85
1997-05-30,0.0,29.85,51.25,4.45
1997-05-31,0.0,29.59,52.29,4.73
1997-06-01,0.0,29.22,53.46,4.56
1997-06-02,0.09,28.37,60.12,4.47
1997-06-03,0.07,28.67,58.53,3.99
1997-06-04,12.09,27.73,62.18,3.84
1997-06-05,7.96,26.17,71.5,3.09
1997-06-06,8.01,26.3,72.14,3.29
1997-06-07,6.05,25.46,78.11,3.28
1997-06-08,0.93,24.73,80.51,3.31
1997-06-09,3.2,25.23,76.53,3.22
1997-06-10,1.35,25.43,72.91,3.34
1997-06-11,2.91,25.54,75.21,3.51
1997-06-12,9.39,25.59,77.42,3.62
1997-06-13,59.0,24.64,83.71,3.2
1997-06-14,105.63,23.64,90.49,3.32
1997-06-15,16.41,23.49,91.19,2.67
1997-06-16,10.2,23.7,86.75,3.53
1997-06-17,5.02,24.38,84.56,4.33
1997-06-18,6.94,24.7,84.45,4.94
1997-06-19,13.17,22.91,86.34,5.19
1997-06-20,10.23,23.21,86.35,4.46
1997-06-21,9.33,23.54,86.68,4.13
1997-06-22,18.49,23.21,87.76,4.51
1997-06-23,9.58,23.79,84.66,4.9
1997-06-24,2.31,24.4,82.06,5.68
1997-06-25,2.92,24.54,82.28,6.02
1997-06-26,16.8,24.63,87.31,6.37
1997-06-27,71.71,23.98,91.54,6.14
1997-06-28,74.21,24.37,89.01,6.25
1997-06-29,61.03,23.88,90.7,6.05
1997-06-30,31.45,23.78,89.95,5.8
1997-07-01,37.43,23.72,90.95,5.93
1997-07-02,31.5,22.94,90.38,5.69
1997-07-03,18.05,23.27,89.77,5.63
1997-07-04,14.75,22.67,89.13,5.38
1997-07-05,9.89,23.07,89.46,4.61
1997-07-06,14.19,23.09,87.82,5.34
1997-07-07,10.15,22.47,88.0,6.24
1997-07-08,9.34,22.74,89.76,5.7
1997-07-09,16.47,23.65,88.73,5.24
1997-07-10,19.57,23.96,89.91,5.44
1997-07-11,16.68,23.65,90.69,5.62
1997-07-12,20.28,23.76,90.0,5.72
1997-07-13,17.82,23.66,90.45,5.36
1997-07-14,6.01,23.75,88.94,5.33
1997-07-15,3.08,23.93,88.27,5.28
1997-07-16,2.03,23.87,87.93,5.67
1997-07-17,3.8,23.86,87.86,5.18
1997-07-18,3.3,23.41,88.57,4.89
1997-07-19,3.95,23.88,87.66,3.75
1997-07-20,4.77,23.05,90.61,3.69
1997-07-21,2.63,23.92,87.35,3.78
1997-07-22,3.7,24.01,87.6,3.8
1997-07-23,6.18,23.74,88.08,4.22
1997-07-24,7.3,23.58,90.77,4.52
1997-07-25,24.14,23.51,91.24,5.25
1997-07-26,28.89,23.51,90.02,6.01
1997-07-27,18.42,23.71,88.65,5.34
